ticker,price,pe,pb,roe,market_cap,sector,name,mom_12_2,error,market,gics_sector,value_pct,momentum_pct,score
CAP.PA,111.0999984741211,14.1168995,1.6190143,0.12202,18442844160.0,Technology,CAPGEMINI,-0.1288837558744137,,Euronext 100,n/a (Paris),0.8635437881873727,0.17515274949083504,0.5193482688391038
WEC,107.97000122070312,21.005836,2.5812237,0.11988,35181957120.0,Utilities,"WEC Energy Group, Inc.",0.0532718305946136,,S&P 500,Utilities,0.6232179226069247,0.4093686354378819,0.5162932790224033
LEN,84.81999969482422,13.769481,0.9450591,0.07368,20432726016.0,Consumer Cyclical,Lennar Corporation,-0.3690238129700121,,S&P 500,Consumer Discretionary,0.9898167006109979,0.04276985743380855,0.5162932790224032
MPWR,1359.0799560546875,81.97105,17.145164,0.21979,66771599360.0,Technology,"Monolithic Power Systems, Inc.",0.7182066434607057,,S&P 500,Information Technology,0.08757637474541746,0.9348268839103869,0.5112016293279023
WST,348.6000061035156,45.03876,8.207375,0.19087,24532989952.0,Healthcare,"West Pharmaceutical Services, I",0.38499160426293066,,S&P 500,Health Care,0.2179226069246436,0.8024439918533605,0.5101832993890021
DDOG,229.2899932861328,716.53125,20.457708,0.039300002,81618108416.0,Technology,"Datadog, Inc.",0.9605649369352474,,S&P 500,Information Technology,0.05906313645621186,0.9613034623217923,0.5101832993890021
AVB,186.5500030517578,26.05447,2.1602187,0.08487,26638960640.0,Real Estate,"AvalonBay Communities, Inc.",-0.01464472242642223,,S&P 500,Real Estate,0.7107942973523422,0.3075356415478615,0.5091649694501019
ODFL,211.41000366210938,41.53438,9.654306,0.24818,43837263872.0,Industrials,"Old Dominion Freight Line, Inc.",0.41436205261646375,,S&P 500,Industrials,0.18126272912423624,0.835030549898167,0.5081466395112016
CAT,856.9600219726562,37.454548,21.15376,0.56972003,393923002368.0,Industrials,"Caterpillar, Inc.",0.9619715585816151,,S&P 500,Industrials,0.05295315682281054,0.9633401221995926,0.5081466395112015
ENX.PA,161.5,23.473837,3.4600224,0.16725999,16108027904.0,Financial Services,EURONEXT,0.14847081379807792,,Euronext 100,n/a (Paris),0.48879837067209775,0.5254582484725051,0.5071283095723014
ASML.AS,1499.300048828125,59.120663,26.385908,0.53942,575881150464.0,Technology,ASML HOLDING,1.2676360650716352,,Euronext 100,n/a (Amsterdam),0.03054989816700615,0.9775967413441955,0.5040733197556009
NSC,342.4599914550781,29.14553,4.7325945,0.16985,76919382016.0,Industrials,Norfolk Southern Corporation,0.21454145104052968,,S&P 500,Industrials,0.38900203665987776,0.6171079429735234,0.5030549898167006
FFIV,413.07000732421875,32.809372,6.0878987,0.1983,23473117184.0,Technology,"F5, Inc.",0.2855910726586137,,S&P 500,Information Technology,0.30549898167006106,0.7006109979633401,0.5030549898167006
FOX,55.369998931884766,13.739453,2.1240602,0.152,23236028416.0,Communication Services,Fox Corporation,-0.03788548415828785,,S&P 500,Communication Services,0.7291242362525459,0.2769857433808554,0.5030549898167006
LDO.MI,59.29999923706055,30.410255,3.5016239,0.11893,34209333248.0,Industrials,LEONARDO,0.14482692996233149,,Euronext 100,n/a (Milan),0.484725050916497,0.5193482688391039,0.5020366598778004
DOV,210.83999633789062,25.433052,3.685885,0.14914,28395978752.0,Industrials,Dover Corporation,0.15268020115637837,,S&P 500,Industrials,0.46639511201629325,0.5356415478615071,0.5010183299389002
DHI,146.00999450683594,14.427865,1.7208419,0.12632,40839184384.0,Consumer Cyclical,"D.R. Horton, Inc.",-0.14829501321375582,,S&P 500,Consumer Discretionary,0.8411405295315683,0.16089613034623218,0.5010183299389002
TMO,580.02001953125,31.050322,4.1504116,0.13515,214460841984.0,Healthcare,Thermo Fisher Scientific Inc,0.16981988279461113,,S&P 500,Health Care,0.4317718940936863,0.5682281059063137,0.5
UPS,103.19999694824219,20.0,5.8288617,0.29602,87800651776.0,Industrials,"United Parcel Service, Inc.",0.2502596103419461,,S&P 500,Industrials,0.32179226069246436,0.6761710794297352,0.4989816700610998
BBY,80.0199966430664,15.659491,5.4688354,0.39104,16865584128.0,Consumer Cyclical,"Best Buy Co., Inc.",0.23671403789924672,,S&P 500,Consumer Discretionary,0.33808553971486766,0.6578411405295316,0.4979633401221996
TRGP,268.2300109863281,26.583748,18.363113,0.74097997,57573937152.0,Energy,"Targa Resources, Inc.",0.6463031327201085,,S&P 500,Energy,0.07535641547861505,0.9205702647657841,0.49796334012219956
APH,170.61000061035156,43.083332,13.574952,0.38115,210359304192.0,Technology,Amphenol Corporation,0.48627022294402633,,S&P 500,Information Technology,0.12016293279022405,0.8737270875763747,0.4969450101832994
DE,614.8400268554688,34.717113,6.0559263,0.18349001,166072778752.0,Industrials,Deere & Company,0.25374797216508704,,S&P 500,Industrials,0.3116089613034623,0.6822810590631364,0.49694501018329934
LRCX,305.7699890136719,53.456295,36.125946,0.65066004,382603231232.0,Technology,Lam Research Corporation,1.9420040889769976,,S&P 500,Information Technology,0.008146639511201648,0.9837067209775967,0.4959266802443992
PEG,75.04000091552734,18.807018,2.1597352,0.11835,37394038784.0,Utilities,Public Service Enterprise Group,-0.03783937109666158,,S&P 500,Utilities,0.7128309572301426,0.2790224032586558,0.4959266802443992
VRT,275.1700134277344,62.824203,24.88875,0.43943,105937199104.0,Industrials,"Vertiv Holdings, LLC",0.8960102487221733,,S&P 500,Industrials,0.03665987780040736,0.9531568228105907,0.494908350305499
EQIX,1052.8599853515625,68.01421,7.223392,0.10735,103887470592.0,Real Estate,"Equinix, Inc.",0.31792689763851123,,S&P 500,Real Estate,0.24236252545824843,0.7474541751527495,0.49490835030549896
SO,92.9000015258789,22.439615,2.8211358,0.114829995,106868727808.0,Utilities,Southern Company (The),0.04942434108147675,,S&P 500,Utilities,0.584521384928717,0.39918533604887985,0.4918533604887984
DIS,104.68000030517578,20.977957,1.6803377,0.0801,180749582336.0,Communication Services,Walt Disney Company (The),-0.17568124812886132,,S&P 500,Communication Services,0.8492871690427699,0.13441955193482688,0.4918533604887984
SWKS,66.83999633789062,34.8125,1.7530423,0.05094,10053134336.0,Technology,"Skyworks Solutions, Inc.",-0.14199286154084179,,S&P 500,Information Technology,0.8167006109979633,0.1670061099796334,0.49185336048879835
CHTR,157.44000244140625,3.985823,1.1077807,0.27201998,21219368960.0,Communication Services,"Charter Communications, Inc.",-0.45410044785852377,,S&P 500,Communication Services,0.9653767820773931,0.018329938900203666,0.49185336048879835
FOXA,61.790000915527344,15.4475,2.3703392,0.152,25930182656.0,Communication Services,Fox Corporation,-0.015322366055085856,,S&P 500,Communication Services,0.6761710794297353,0.3034623217922607,0.489816700610998
FIS,42.810001373291016,6.576037,1.3853024,0.22348,22127595520.0,Technology,Fidelity National Information S,-0.33793333338598497,,S&P 500,Financials,0.924643584521385,0.054989816700611,0.48981670061099797
KLAC,193.22000122070312,52.648502,39.757202,0.87496,252398501888.0,Technology,KLA Corporation,1.1054900179694211,,S&P 500,Information Technology,0.004073319755600768,0.9694501018329938,0.4867617107942973
EXPD,178.55999755859375,26.375185,10.957962,0.4267,23211124736.0,Industrials,Expeditors International of Was,0.4073701714636333,,S&P 500,Industrials,0.1507128309572301,0.8228105906313645,0.4867617107942973
HWM,289.7200012207031,67.5338,21.038414,0.33818,115919142912.0,Industrials,Howmet Aerospace Inc.,0.623842515070512,,S&P 500,Industrials,0.05498981670061098,0.9144602851323829,0.4847250509164969
MDT,85.91999816894531,23.034851,2.2237175,0.098409995,109981483008.0,Healthcare,Medtronic plc.,-0.05003304697712463,,S&P 500,Health Care,0.6965376782077393,0.26476578411405294,0.4806517311608961
AWK,134.82000732421875,23.244827,2.2968416,0.10095,26792644608.0,Utilities,"American Water Works Company, I",-0.04592294004036368,,S&P 500,Utilities,0.6883910386965377,0.26883910386965376,0.47861507128309577
UNP,295.3800048828125,23.917408,9.030818,0.39696,175478030336.0,Industrials,Union Pacific Corporation,0.32803608867007106,,S&P 500,Industrials,0.1955193482688391,0.7617107942973523,0.4786150712830957
ESS,285.1199951171875,44.83019,3.4423974,0.0771,19652235264.0,Real Estate,"Essex Property Trust, Inc.",0.0934760092840996,,S&P 500,Real Estate,0.4928716904276986,0.46028513238289204,0.47657841140529533
GEV,1000.2999877929688,29.154764,22.280876,0.82577,266413473792.0,Industrials,GE Vernova Inc.,0.6192288396567436,,S&P 500,Industrials,0.044806517311609007,0.9083503054989817,0.47657841140529533
BESI.AS,218.5,83.07984,30.80502,0.44873002,17301153792.0,Technology,BE Semiconductor Industries N.V,0.7332740211980184,,Euronext 100,n/a (Amsterdam),0.014256619144602856,0.9389002036659878,0.47657841140529533
WRB,72.12999725341797,14.841563,2.8888977,0.20207001,26776639488.0,Financial Services,W.R. Berkley Corporation,0.0398791031937471,,S&P 500,Financials,0.5682281059063137,0.38289205702647655,0.4755600814663951
HON,240.74000549316406,9.541816,4.1161284,0.46577,76300140544.0,Industrials,Honeywell International Inc.,0.13873255980043386,,S&P 500,Industrials,0.4358452138492872,0.5132382892057027,0.47454175152749495
WMB,71.76000213623047,28.589642,6.865672,0.21503,87774502912.0,Energy,"Williams Companies, Inc. (The)",0.2752131556418673,,S&P 500,Energy,0.2566191446028513,0.6904276985743381,0.4735234215885947
ROK,441.79998779296875,42.19675,14.041444,0.30629,49061302272.0,Industrials,"Rockwell Automation, Inc.",0.4122467619454335,,S&P 500,Industrials,0.11608961303462317,0.8309572301425662,0.4735234215885947
SCHW,107.66000366210938,19.681902,3.728356,0.20283002,187235336192.0,Financial Services,Charles Schwab Corporation (The,0.10888160496788646,,S&P 500,Financials,0.4643584521384929,0.48065173116089616,0.47250509164969456
EMR,156.91000366210938,35.5805,4.294786,0.128,87885291520.0,Industrials,Emerson Electric Company,0.14893025469858756,,S&P 500,Industrials,0.41751527494908347,0.5274949083503055,0.4725050916496945
MDLZ,62.75,38.262196,3.016392,0.13340001,80549027840.0,Consumer Defensive,"Mondelez International, Inc.",0.04938959898487827,,S&P 500,Consumer Staples,0.5458248472505092,0.3971486761710794,0.4714867617107943
VRTX,484.0299987792969,28.256277,6.056356,0.23542999,122604797952.0,Healthcare,Vertex Pharmaceuticals Incorpor,0.22014224210628264,,S&P 500,Health Care,0.30957230142566194,0.6272912423625254,0.4684317718940937
BN.PA,68.31999969482422,22.622517,2.4958901,0.121929996,43869339648.0,Consumer Defensive,DANONE,-0.018323774818297944,,Euronext 100,n/a (Paris),0.6354378818737271,0.3014256619144603,0.4684317718940937
GRMN,301.8699951171875,31.249483,6.449662,0.21886998,58217500672.0,Technology,Garmin Ltd.,0.2347886072059906,,S&P 500,Consumer Discretionary,0.2830957230142567,0.6517311608961304,0.4674134419551935
IQV,232.42999267578125,29.310215,6.1996207,0.22818,38257975296.0,Healthcare,"IQVIA Holdings, Inc.",0.23169649011861249,,S&P 500,Health Care,0.2953156822810591,0.639511201629328,0.4674134419551935
AC.PA,46.900001525878906,41.140354,3.5848048,0.07958,10908433408.0,Consumer Cyclical,ACCOR,0.09361128952997233,,Euronext 100,n/a (Paris),0.47250509164969445,0.4623217922606925,0.46741344195519346
AMZN,272.260009765625,21.921095,5.322152,0.30558002,2936681791488.0,Consumer Cyclical,"Amazon.com, Inc.",0.1859388059924263,,S&P 500,Consumer Discretionary,0.3523421588594705,0.5804480651731161,0.4663951120162933
TXN,278.3999938964844,42.181816,14.1154995,0.35176,254248140800.0,Technology,Texas Instruments Incorporated,0.39708054794384995,,S&P 500,Information Technology,0.11405295315682284,0.8187372708757638,0.4663951120162933
NWS,33.869998931884766,41.81481,2.1710145,0.06524,18316376064.0,Communication Services,News Corporation,-0.07049534428015536,,S&P 500,Communication Services,0.7067209775967414,0.2219959266802444,0.46435845213849286
NTAP,191.47999572753906,29.413208,27.778906,1.06734,37514743808.0,Technology,"NetApp, Inc.",0.6102837466408477,,S&P 500,Information Technology,0.022403258655804503,0.9063136456211812,0.46435845213849286
CPT,110.73999786376953,36.913334,2.9867573,0.07885,10973291520.0,Real Estate,Camden Property Trust,0.02986308307117147,,S&P 500,Real Estate,0.5519348268839104,0.37678207739307534,0.46435845213849286
CTSH,56.88999938964844,11.976842,1.7780347,0.14924,26908968960.0,Technology,Cognizant Technology Solutions ,-0.22118989217823914,,S&P 500,Information Technology,0.8126272912423625,0.11608961303462322,0.46435845213849286
RL,395.8299865722656,25.196053,8.372393,0.34664002,23558352896.0,Consumer Cyclical,Ralph Lauren Corporation,0.2947248219893499,,S&P 500,Consumer Discretionary,0.21384928716904272,0.7128309572301426,0.46334012219959264
ARGX.BR,775.5999755859375,34.077328,6.6472588,0.23635,48522305536.0,Healthcare,ARGENX SE,0.23344370860927155,,Euronext 100,n/a (Brussels),0.274949083503055,0.6496945010183299,0.4623217922606925
ERF.PA,70.72000122070312,24.555555,3.391196,0.11328,12213225472.0,Healthcare,EUROFINS SCIENT.,0.0639756046582669,,Euronext 100,n/a (Paris),0.5030549898167006,0.4154786150712831,0.4592668024439919
JBL,344.6700134277344,42.394836,27.309246,0.65876,36116967424.0,Technology,Jabil Inc.,0.5395458697013304,,S&P 500,Information Technology,0.024439918533604943,0.8879837067209776,0.45621181262729127
IR,88.23999786376953,36.462807,3.3639584,0.0947,34237069312.0,Industrials,Ingersoll Rand Inc.,0.05052330152895568,,S&P 500,Industrials,0.505091649694501,0.40325865580448067,0.45417515274949083
EME,808.4299926757812,25.575134,8.768316,0.40348998,35659767808.0,Industrials,"EMCOR Group, Inc.",0.28872909134543434,,S&P 500,Industrials,0.19959266802443987,0.7067209775967414,0.4531568228105906
PH,1069.800048828125,36.762886,9.23316,0.24841999,134887227392.0,Industrials,Parker-Hannifin Corporation,0.29718425444855745,,S&P 500,Industrials,0.18737270875763745,0.7169042769857433,0.4521384928716904
MGM,44.70000076293945,26.927711,4.473579,0.18924999,11246195712.0,Consumer Cyclical,MGM Resorts International,0.12295291602331493,,S&P 500,Consumer Discretionary,0.40529531568228105,0.4969450101832994,0.4511201629327902
CSGP,29.579999923706055,164.33333,1.5095688,0.00894,11985744896.0,Real Estate,"CoStar Group, Inc.",-0.6786232996377636,,S&P 500,Real Estate,0.8940936863543788,0.002036659877800407,0.4480651731160896
KO,86.8499984741211,26.002995,10.338055,0.42054,373676376064.0,Consumer Defensive,Coca-Cola Company (The),0.3055606034106113,,S&P 500,Consumer Staples,0.16496945010183295,0.7291242362525459,0.4470468431771894
GWW,1282.5799560546875,32.727226,14.623629,0.46091,60554600448.0,Industrials,"W.W. Grainger, Inc.",0.37239799368011783,,S&P 500,Industrials,0.10794297352342164,0.7841140529531568,0.44602851323828924
RYA.IR,25.030000686645508,13.983241,2.7436152,0.22408001,26000789504.0,Industrials,RYANAIR HOLDINGS PLC,-0.03262224653008716,,Euronext 100,n/a (Dublin),0.6008146639511202,0.28716904276985744,0.4439918533604888
PPG,117.16000366210938,17.103651,3.0847816,0.19297001,26044667904.0,Basic Materials,"PPG Industries, Inc.",0.013317435773496866,,S&P 500,Materials,0.5376782077393075,0.35030549898167007,0.4439918533604888
PRX.AS,42.209999084472656,9.297357,1.944915,0.22213,89939664896.0,Consumer Cyclical,PROSUS,-0.24075977758895262,,Euronext 100,n/a (Amsterdam),0.7759674134419552,0.1079429735234216,0.4419551934826884
DHR,199.97999572753906,35.58363,2.6733148,0.07605,140583141376.0,Healthcare,Danaher Corporation,-0.045678595962102,,S&P 500,Health Care,0.6130346232179227,0.2708757637474542,0.4419551934826884
TPR,162.0,48.502995,48.02846,0.60914004,32731244544.0,Consumer Cyclical,"Tapestry, Inc.",0.5157403254242743,,S&P 500,Consumer Discretionary,0.0,0.8818737270875764,0.4409368635437882
AI.PA,173.44000244140625,31.25045,4.1629267,0.13967,110285111296.0,Basic Materials,AIR LIQUIDE,0.08852042228533819,,Euronext 100,n/a (Paris),0.42769857433808556,0.45213849287169044,0.439918533604888
BRO,71.18000030517578,22.668789,1.8667716,0.10023,23817566208.0,Financial Services,"Brown & Brown, Inc.",-0.26852207033484166,,S&P 500,Financials,0.7963340122199593,0.0835030549898167,0.439918533604888
SPG,221.8300018310547,15.621831,14.930004,1.1359,84290879488.0,Real Estate,"Simon Property Group, Inc.",0.3299993673828807,,S&P 500,Real Estate,0.1059063136456212,0.7637474541751528,0.434826883910387
CME,264.32000732421875,22.47619,3.5807955,0.15802,95043993600.0,Financial Services,CME Group Inc.,0.04389440930538879,,S&P 500,Financials,0.4745417515274949,0.3890020366598778,0.4317718940936863
INW.MI,6.40500020980835,17.310812,1.8506213,0.09859,5782851072.0,Real Estate,INWIT,-0.3078783568988813,,Euronext 100,n/a (Milan),0.8024439918533605,0.06109979633401222,0.4317718940936863
MKC,52.279998779296875,8.742475,2.0092237,0.24728,14055559168.0,Consumer Defensive,"McCormick & Company, Incorporat",-0.25331539173783035,,S&P 500,Consumer Staples,0.7596741344195519,0.09368635437881874,0.42668024439918534
MCHP,74.36000061035156,354.09525,6.266644,0.03405,40378101760.0,Technology,Microchip Technology Incorporat,0.16584442595026427,,S&P 500,Information Technology,0.29327902240325865,0.560081466395112,0.42668024439918534
AMGN,404.8500061035156,25.31895,18.725716,0.91473,218500907008.0,Healthcare,Amgen Inc.,0.3678514262168029,,S&P 500,Health Care,0.07128309572301428,0.780040733197556,0.4256619144602851
ANET,192.32000732421875,62.441563,16.377417,0.31476,242558746624.0,Technology,"Arista Networks, Inc.",0.32076164095841064,,S&P 500,Information Technology,0.09164969450101834,0.7556008146639511,0.42362525458248473
MAA,133.6300048828125,39.41888,2.8529644,0.0705,15945619456.0,Real Estate,Mid-America Apartment Communiti,-0.04936143710821117,,S&P 500,Real Estate,0.5784114052953158,0.2668024439918534,0.42260692464358457
EBAY,110.13999938964844,25.613953,10.716093,0.42875,48902160384.0,Consumer Cyclical,eBay Inc.,0.27042230914338194,,S&P 500,Consumer Discretionary,0.15478615071283097,0.6863543788187373,0.42057026476578413
LMT,582.8499755859375,21.279663,15.289071,0.89165,134516383744.0,Industrials,Lockheed Martin Corporation,0.3134722426572123,,S&P 500,Industrials,0.10386965376782076,0.7372708757637475,0.42057026476578413
ROP,397.0799865722656,16.449047,2.1000302,0.13066,39271555072.0,Technology,"Roper Technologies, Inc.",-0.24869877168445764,,S&P 500,Information Technology,0.7433808553971486,0.09775967413441955,0.4205702647657841
BF-B,28.270000457763672,18.598684,3.225696,0.17846,12972092416.0,Consumer Defensive,Brown Forman Inc,-0.007728401476879698,,S&P 500,Consumer Staples,0.5152749490835031,0.31771894093686354,0.4164969450101833
GNRC,211.17999267578125,50.042656,4.3302097,0.09491,12460810240.0,Industrials,Generac Holdlings Inc.,0.06402159573739041,,S&P 500,Industrials,0.41140529531568226,0.4175152749490835,0.41446028513238287
WTW,340.010009765625,20.923693,4.113207,0.19761999,31577387008.0,Financial Services,Willis Towers Watson Public Lim,0.04077068315572263,,S&P 500,Financials,0.43788187372708753,0.384928716904277,0.41140529531568226
TPL,355.6400146484375,52.377026,15.765582,0.36466,24530155520.0,Energy,Texas Pacific Land Corporation,0.3019040819718273,,S&P 500,Energy,0.09572301425661911,0.725050916496945,0.41038696537678204
A,141.33999633789062,28.32465,5.600729,0.21330999,39918927872.0,Healthcare,"Agilent Technologies, Inc.",0.10998206053199522,,S&P 500,Health Care,0.3360488798370672,0.48268839103869654,0.4093686354378819
MONC.MI,51.86000061035156,22.068087,3.8658218,0.18122,14105387008.0,Consumer Cyclical,MONCLER,0.01717127055232015,,Euronext 100,n/a (Milan),0.45010183299389006,0.3625254582484725,0.4063136456211813
AIR.PA,214.4499969482422,28.593332,6.559909,0.23193,169732997120.0,Industrials,AIRBUS SE,0.15009624218905548,,Euronext 100,n/a (Paris),0.2790224032586558,0.5336048879837068,0.4063136456211813
CPAY,398.2799987792969,23.636795,7.5039563,0.32124,26032345088.0,Technology,"Corpay, Inc.",0.1733041716975643,,S&P 500,Financials,0.23625254582484723,0.570264765784114,0.4032586558044806
DLTR,129.67999267578125,20.64968,7.151207,0.33976,24921200640.0,Consumer Defensive,"Dollar Tree, Inc.",0.165246873849074,,S&P 500,Consumer Staples,0.24439918533604887,0.5580448065173116,0.40122199592668023
ETN,448.19000244140625,45.455376,8.594742,0.19684,174032175104.0,Industrials,"Eaton Corporation, PLC",0.19951516053474472,,S&P 500,Industrials,0.20366598778004075,0.5967413441955194,0.40020366598778007
EL.PA,174.6999969482422,32.654205,2.0473456,0.06723,80290652160.0,Healthcare,ESSILORLUXOTTICA,-0.3546229731384569,,Euronext 100,n/a (Paris),0.7474541751527495,0.048879837067209775,0.3981670061099796
BIM.PA,73.25,18.782051,2.0062447,0.1122,8640138240.0,Healthcare,BIOMERIEUX,-0.40986662001413254,,Euronext 100,n/a (Paris),0.7617107942973523,0.028513238289205704,0.395112016293279
AVGO,420.56500244140625,69.40017,22.819588,0.37280998,2000871751680.0,Technology,Broadcom Inc.,0.3185793084613562,,S&P 500,Information Technology,0.03869653767820769,0.7515274949083504,0.395112016293279
GE,374.54998779296875,45.01803,22.031057,0.48231998,388619010048.0,Industrials,GE Aerospace,0.315038357413296,,S&P 500,Industrials,0.046843177189409335,0.7413441955193483,0.3940936863543788
EW,89.31999969482422,52.85207,4.990223,0.09175,51430457344.0,Healthcare,Edwards Lifesciences Corporatio,0.05815101512034637,,S&P 500,Health Care,0.3727087576374746,0.4134419551934827,0.39307535641547864
KVUE,19.18000030517578,23.390244,3.4140265,0.15701,36825767936.0,Consumer Defensive,Kenvue Inc.,-0.03700843621118277,,S&P 500,Consumer Staples,0.49898167006109984,0.2830957230142566,0.3910386965376782
BLDR,72.51000213623047,82.39773,1.9478847,0.02506,7801819136.0,Industrials,"Builders FirstSource, Inc.",-0.5209114079149416,,S&P 500,Industrials,0.7739307535641547,0.008146639511201629,0.3910386965376782
GEHC,70.30999755859375,16.163218,2.8936536,0.19376,31983439872.0,Healthcare,GE HealthCare Technologies Inc.,-0.07568905639908508,,S&P 500,Health Care,0.5661914460285132,0.21384928716904278,0.39002036659877803
STE,231.77999877929688,29.33924,3.15553,0.11368,22588741632.0,Healthcare,STERIS plc (Ireland),-0.06039125992656591,,S&P 500,Health Care,0.5254582484725051,0.2525458248472505,0.3890020366598778
XYL,120.76000213623047,29.098795,2.5622745,0.09182999,28195868672.0,Industrials,Xylem Inc.,-0.1653009349897494,,S&P 500,Industrials,0.6272912423625254,0.14663951120162932,0.3869653767820774
AAPL,312.4100036621094,35.704,42.44701,1.4875101,4559367831552.0,Technology,Apple Inc.,0.3344703125939317,,S&P 500,Information Technology,0.0020366598778004397,0.7678207739307535,0.384928716904277
SAF.PA,357.3999938964844,38.34764,10.2099695,0.2749,148111622144.0,Industrials,SAFRAN,0.20113110295916092,,Euronext 100,n/a (Paris),0.1670061099796334,0.6008146639511202,0.38391038696537677
CRH,97.66000366210938,17.660036,2.7057128,0.15812,64971685888.0,Basic Materials,CRH PLC,-0.15279822868741577,,S&P 500,Materials,0.6069246435845214,0.15682281059063136,0.3818737270875764
APD,299.9200134277344,,4.8104963,0.00023,66787848192.0,Basic Materials,"Air Products and Chemicals, Inc",0.029372784955557174,,S&P 500,Materials,0.384928716904277,0.37474541751527496,0.37983706720977595
CHD,103.36000061035156,33.23473,5.637306,0.17041,24517396480.0,Consumer Defensive,"Church & Dwight Company, Inc.",0.07111870297550982,,S&P 500,Consumer Staples,0.329938900203666,0.42769857433808556,0.3788187372708758
MLM,538.280029296875,35.981285,2.799605,0.08894,32332242944.0,Basic Materials,"Martin Marietta Materials, Inc.",-0.1434954476978767,,S&P 500,Materials,0.594704684317719,0.1629327902240326,0.3788187372708758
PYPL,59.779998779296875,10.948718,2.5999217,0.24497,51530358784.0,Financial Services,"PayPal Holdings, Inc.",-0.17786772696534314,,S&P 500,Financials,0.6211812627291242,0.13238289205702647,0.37678207739307534
UDR,38.13999938964844,24.448719,4.2316656,0.13739,14131466240.0,Real Estate,"UDR, Inc.",0.0034465650508934687,,S&P 500,Real Estate,0.42158859470468435,0.3319755600814664,0.37678207739307534
LR.PA,138.6999969482422,27.907446,4.851686,0.18209,36358275072.0,Industrials,LEGRAND,0.026403633127713322,,Euronext 100,n/a (Paris),0.3808553971486762,0.37067209775967414,0.3757637474541752
AJG,251.74000549316406,41.67881,2.7208958,0.06722,64531283968.0,Financial Services,Arthur J. Gallagher & Co.,-0.16687670602827753,,S&P 500,Financials,0.6048879837067209,0.1446028513238289,0.3747454175152749
NDAQ,94.69999694824219,27.529068,4.4445486,0.16521999,52935151616.0,Financial Services,"Nasdaq, Inc.",0.0067573430163792025,,S&P 500,Financials,0.4093686354378818,0.34012219959266804,0.3747454175152749
ICE,149.75,21.15113,2.8753288,0.14094,84068827136.0,Financial Services,Intercontinental Exchange Inc.,-0.12554315942897465,,S&P 500,Financials,0.570264765784114,0.17922606924643583,0.3747454175152749
CEG,261.1000061035156,23.045013,2.825666,0.16104999,93239336960.0,Utilities,Constellation Energy Corporatio,-0.14340783676401314,,S&P 500,Utilities,0.5824847250509164,0.164969450101833,0.37372708757637474
SMCI,29.3799991607666,15.967391,2.3323011,0.17877,19005128704.0,Technology,"Super Micro Computer, Inc.",-0.31632164196908896,,S&P 500,Information Technology,0.6863543788187373,0.059063136456211814,0.3727087576374746
WSM,246.88999938964844,27.86569,15.547229,0.54007,29070460928.0,Consumer Cyclical,"Williams-Sonoma, Inc.",0.23215917706638067,,S&P 500,Consumer Discretionary,0.09979633401221999,0.6435845213849287,0.37169042769857435
HUBB,507.7300109863281,30.402994,6.8572316,0.24444,26829355008.0,Industrials,Hubbell Inc,0.10637792245410482,,S&P 500,Industrials,0.26069246435845217,0.4745417515274949,0.36761710794297353
STZ,132.52000427246094,12.443193,2.7524042,0.2369,22634993664.0,Consumer Defensive,"Constellation Brands, Inc.",-0.1723123836803402,,S&P 500,Consumer Staples,0.5987780040733197,0.1364562118126273,0.36761710794297353
URI,1162.6600341796875,27.93513,7.8575096,0.28895,72366850048.0,Industrials,"United Rentals, Inc.",0.13578762759034602,,S&P 500,Industrials,0.22606924643584525,0.5071283095723014,0.3665987780040733
CARR,63.959999084472656,46.68613,4.013806,0.08966,53123923968.0,Industrials,Carrier Global Corporation,-0.03741323387410389,,S&P 500,Industrials,0.44399185336048885,0.28105906313645623,0.36252545824847254
TEL,215.0800018310547,21.358492,4.707891,0.23290001,62360440832.0,Technology,TE Connectivity plc,0.0029919892189578245,,S&P 500,Information Technology,0.39511201629327897,0.329938900203666,0.3625254582484725
WMT,112.06999969482422,39.46127,9.458981,0.24132,891861925888.0,Consumer Defensive,Walmart Inc.,0.15352071310077897,,S&P 500,Consumer Staples,0.18329938900203668,0.539714867617108,0.3615071283095723
TKO,187.2899932861328,64.1404,4.1587653,0.07063,35448324096.0,Communication Services,"TKO Group Holdings, Inc.",-0.025979997729076887,,S&P 500,Communication Services,0.429735234215886,0.29327902240325865,0.3615071283095723
CCL,28.790000915527344,13.3906975,3.0459163,0.26689,39432200192.0,Consumer Cyclical,Carnival Corporation Ltd.,-0.11854263190228487,,S&P 500,Consumer Discretionary,0.5417515274949083,0.18126272912423624,0.36150712830957227
TRMB,58.54999923706055,30.65445,2.406494,0.08252,13648678912.0,Technology,Trimble Inc.,-0.29992573565082403,,S&P 500,Information Technology,0.6517311608961304,0.06924643584521385,0.3604887983706721
CHRW,146.66000366210938,29.332,10.552598,0.37123,17137405952.0,Industrials,"C.H. Robinson Worldwide, Inc.",0.16601422634636864,,S&P 500,Industrials,0.15885947046843174,0.5621181262729125,0.3604887983706721
BVI.PA,28.459999084472656,25.18584,7.6238947,0.32926998,12638852096.0,Industrials,BUREAU VERITAS,0.11156320975490641,,Euronext 100,n/a (Paris),0.2342158859470469,0.4847250509164969,0.3594704684317719
REC.MI,53.0,22.268906,5.094684,0.24851999,10855094272.0,Healthcare,RECORDATI ORD,0.005314384745714662,,Euronext 100,n/a (Milan),0.36659877800407337,0.3380855397148676,0.3523421588594705
