ticker,name,sector,status,entry_date,entry_price,entry_valuation_gap,entry_quality_multiplier,entry_mom_12_2,entry_sector_momentum,last_check_date,last_price,last_valuation_gap,last_mom_12_2,last_sector_momentum,unrealized_return_pct,peak_unrealized_return_pct,peak_date,exit_date,exit_price,exit_reason,return_pct,holding_days,news_source,news_sentiment,news_reason,customer_concentration,customer_concentration_reason
1878.T,"Daito Trust Construction Co.,Ltd.",Real Estate,closed,2026-09-02,3347.0,0.5513663885926849,1.1391891891891892,0.1209037785781472,0.0689150430922371,2026-09-02,3319.0,0.5629895437832586,0.0495361118530111,0.0689150430922371,-0.0083657006274275,0.0,2026-09-02,2026-09-02,3319.0,momentum_perdu,-0.0083657006274275,0.0,ollama,positive,"Les actualites presentes montrent des initiatives positives telles que la lancement de nouveaux projets, la collaboration avec des institutions et la mise en place de programmes pour soutenir les engineers, ce qui suggere une tendance positive pour l'action.",concentrated,"L'entreprise semble se concentrer sur une petite base de clients, avec des activités spécialisées et un engagement dans des secteurs tels que les logements et les services de gestion."
PRI,"Primerica, Inc.",Financial Services,closed,2026-09-02,291.44000244140625,0.5404228236216215,1.0960648148148149,0.2033249913543726,0.1818403811520965,2026-09-02,290.3500061035156,0.5604936491894934,0.0539057916591334,0.1927808528325127,-0.0037400368129277,0.0,2026-09-02,2026-09-02,290.3500061035156,momentum_perdu,-0.0037400368129277,0.0,ollama,positive,"Les actualites presentes sont presque toutes positives, avec des mentions de croissance, de gains et d'investissements, ce qui suggere un ton general positif pour l'action de Primerica.",diversified,"L'entreprise distribue et vend ses produits à un large public de clients, sans indication de dépendance à un petit nombre de clients principaux ou à un contrat unique avec le gouvernement."
3044.TW,Tripod Technology Corporation,Technology,open,2026-09-02,495.5,0.5068359280161745,1.223021582733813,0.1794810315144657,0.1250654211554328,2026-09-02,502.0,0.47266341773911535,0.6979320984207729,0.1233014543476622,0.013118062563067578,0.013118062563067578,2026-09-02,,,,,,ollama,positive,"Aucune information négative ou neutre est présente dans les actualités fournies, les articles semblent présenter des informations positives sur Tripod Technology Corporation.",diversified,"Le texte mentionne plusieurs applications (memoires, TFT LCD, hard disk drives, serveurs, etc.) et plusieurs pays de production, ce qui suggère une base de clients large et diversifiée."
GEO,"The GEO Group, Inc.",Industrials,open,2026-09-02,32.599998474121094,0.4895177367478509,1.0759447674418603,0.4893924653106711,0.121234421411134,2026-09-02,30.790000915527344,0.5226496265752418,0.5524646081636571,0.1161153498626671,-0.0555214001016161,0.0,2026-09-02,,,,,,ollama,positive,"Les actualites presentes sont presque toutes positives, avec des mentions de croissance, de revenue accroite et de resultats superieurs aux attentes, ce qui suggere un ton general positif pour l'action de The GEO Group, Inc.",concentrated,"Dependence d'un grand nombre de clients gouvernementaux et d'opérations de services pour des infrastructures sécurisées, ce qui suggère une concentration des activités sur un petit nombre de clients principaux."
2503.T,"Kirin Holdings Company, Limited",Consumer Defensive,open,2026-09-02,3054.0,0.4886432284224697,1.0787037037037035,0.4234966445907073,0.0378584660683999,2026-09-02,2974.5,0.5270922587097582,0.4504489786074388,0.0403259931806369,-0.026031434184675795,0.0,2026-09-02,,,,,,ollama,positive,"Les actualites presentes sont presque toutes positives, avec des mentions de croissance, de diversification, de reussite financiere et de futurs investissements, ce qui suggere un ton general positif pour l'action de Kirin Holdings Company, Limited.",diversified,"L'entreprise propose une gamme de produits et de services diversifiés, notamment en matière de boissons, de médicaments, de cosmétiques et de services logistiques, ce qui suggère qu'elle n'est pas dépendante d'un petit nombre de clients."
CPA,"Copa Holdings, S.A.",Industrials,closed,2026-09-02,131.27999877929688,0.486992666842446,1.178415697674419,0.2489090087893293,0.121234421411134,2026-09-02,125.48999786376952,0.5689938270545674,0.1043581760252176,0.1193023652192934,-0.0441042121371533,0.0,2026-09-02,2026-09-02,125.48999786376952,momentum_perdu,-0.0441042121371533,0.0,ollama,positive,"Les actualites presentes sont presque toutes positives, avec des annonces de dividendes, des resultats solides et une analyse positive des stocks de l'industrie aérienne.",concentrated,"L'entreprise semble dépendre d'un très petit nombre de clients, comme le suggère le fait qu'elle opère avec une flotte de 125 avions et qu'elle n'est fondée que en 1947, ce qui indique une certaine concentration des activités sur un marché ou un client spécifique."
AIR.PA,Airbus SE,Industrials,closed,2026-09-02,203.3999938964844,0.4819006597606494,1.1344476744186045,0.1500962421890554,0.121234421411134,2026-09-02,194.0399932861328,0.5533838156036126,0.0176524382035156,0.121234421411134,-0.0460177034966635,0.0,2026-09-02,2026-09-02,194.0399932861328,momentum_perdu,-0.0460177034966635,0.0,ollama,positive,"Les actualites presentes sont presque toutes positives, avec des annonces de croissance pour United Airlines, des augmentations de ventes pour GE Aerospace et des projets de nouveaux avions pour Airbus, ce qui suggere un ton general positif pour l'action.",diversified,"La description officielle mentionne trois segments d'activité distincts (Airbus, Airbus Helicopters et Airbus Defence and Space), ce qui suggère une offre de produits et de services variés destinés à différents clients, tels que le grand public, les entreprises et les organismes gouvernementaux."
DINO,HF Sinclair Corporation,Energy,open,2026-09-02,97.0,0.4511116727417525,1.0616666666666663,0.8449667341356946,0.3902882307196006,2026-09-02,105.29000091552734,0.33685849588773364,1.004672472361337,0.4014642202217555,0.08546392696419947,0.08546392696419947,2026-09-02,,,,,,ollama,positive,"L'actualité présente plusieurs articles positifs sur HF Sinclair Corporation, tels que le plan de spin-off de lubrifiants, la hausse du stock et les commentaires positifs d'investisseurs et d'insidres.",concentrated,"Le texte suggère que HF Sinclair Corporation dépend principalement d'un petit nombre de clients, tels que les 1 700 stations qu'elle approvisionne et les clients gouvernementaux, ce qui indique une concentration du marché."
1893.T,"Penta-Ocean Construction Co., Ltd.",Industrials,open,2026-09-02,1444.5,0.4433910853960892,0.9465843023255812,0.458842768537411,0.121234421411134,2026-09-02,1432.5,0.4521705151416642,0.2706593876429664,0.1161153498626671,-0.00830737279335414,0.0,2026-09-02,,,,,,ollama,neutral,"L'actualité présente une diversité d'informations, allant de l'acquisition de Penta-Ocean par DEME à la révision de sa valeur par un analyste, sans que aucune information n'indique une tendance clairement positive ou négative pour l'action.",diversified,"L'entreprise fournit ses services à de nombreux secteurs et types d'entreprises, indiquant une base de clients large et diversifiée."
ASM.AS,ASM International NV,Technology,open,2026-09-02,827.4000244140625,0.4395360387028078,1.3475719424460433,0.958410890950627,0.1250654211554328,2026-09-02,808.5999755859375,0.44500430231253807,0.5879911089679231,0.1233014543476622,-0.022721837410433432,0.0,2026-09-02,,,,,,ollama,positive,"L'action ASM International NV a connu une augmentation de ses parts après avoir annoncé un buyback de 150 millions d'euros et une progression de son buyback, ainsi que des actualites positives sur le secteur des semiconducteurs.",diversified,"le texte ne précise pas les clients, mais il mentionne que la société vend ses produits à des fabricants de semi-conducteurs, ce qui suggère une base de clients large et diversifiée."
GRBK,"Green Brick Partners, Inc.",Consumer Cyclical,closed,2026-09-02,72.79000091552734,0.4390724275793136,1.218487394957983,0.0127435146865853,0.002606337303682,2026-09-02,71.88999938964844,0.4307554652846606,-0.0222041616043338,7.06193079669e-05,-0.0123643565676466,0.0,2026-09-02,2026-09-02,71.88999938964844,momentum_perdu,-0.0123643565676466,0.0,ollama,positive,"Les actualites presentes montrent une croissance des orders et des marges, ainsi que des acquisitions et des prix de reference eleves, ce qui suggere une valeur potentielle pour l'action.",diversified,"L'entreprise a des subsidiaries et des intérêts dans plusieurs entreprises de construction et de services financiers, ce qui suggère une diversification de ses clients et de ses activités."
GL,Globe Life Inc.,Financial Services,open,2026-09-02,175.77999877929688,0.4359933141024097,1.0185185185185186,0.3128068045612147,0.1818403811520965,2026-09-02,175.2899932861328,0.43522658719410146,0.2175257807384321,0.1981767172231774,-0.0027876066478945694,0.0,2026-09-02,,,,,,ollama,positive,"Les actualites presentes sont presque toutes positives, avec des mentions de croissance, de dividendes et de croissance des revenus, ce qui suggere un ton general positif pour l'action de Globe Life Inc.",diversified,"L'entreprise vend ses produits à travers plusieurs canaux (direct-to-consumer, agences indépendantes, etc.) et offre une gamme variée de produits, ce qui suggère une base de clients large et diversifiée."
URBN,"Urban Outfitters, Inc.",Consumer Cyclical,open,2026-09-02,79.90499877929688,0.4169950381647826,1.1628151260504205,0.1058437429981427,0.002606337303682,2026-09-02,79.19999694824219,0.4296084742126962,0.12963743660462357,0.0,-0.008823000335710596,0.0098242121782343,2026-09-02,,,,,,ollama,positive,"Les actualites presentes montrent une croissance et une performance solide de l'action d'Urban Outfitters, avec des revenues records, une croissance de la subscription rental service Nuuly et des achats de parts par des investisseurs.",diversified,"La description de l'entreprise mentionne plusieurs marques et segments d'activité, tels que Urban Outfitters, Anthropologie, Terrain et Free People, qui visent différents publics et offrent une gamme de produits, ce qui suggère une diversification des clients et des marchés."
OFG,OFG Bancorp,Financial Services,open,2026-09-02,52.09000015258789,0.4007410077899367,1.078703703703704,0.2084856920592062,0.1818403811520965,2026-09-02,52.619998931884766,0.3922543375829699,0.21608161259436276,0.1981767172231774,0.010174674174397103,0.010174674174397103,2026-09-02,,,,,,ollama,positive,"L'action d'OFG Bancorp a été mentionnée dans plusieurs articles positifs, tels que le classement dans le Zacks Rank #1 (Strong Buy) et la mention de son rendement élevé et de ses dividendes.",diversified,"L'entreprise offre une gamme de services financiers diversifiés à un large public, notamment des individus, des entreprises et des institutions, ce qui suggère une base de clients large et diversifiée."
1590.TW,Airtac International Group,Industrials,open,2026-09-02,1385.0,0.3822136514302023,1.3470203488372092,0.7603846949160102,0.121234421411134,2026-09-02,1395.0,0.3673474572115998,0.9329979807476805,0.1161153498626671,0.0072202166064982976,0.0072202166064982976,2026-09-02,,,,,,ollama,positive,"Les actualites presentent une croissance robuste, une expansion du marche pneumatique et une mise en ligne d'un magasin en ligne, indiquant un ton general positif pour l'action Airtac International Group.",diversified,"Airtac International Group offre une large gamme de produits pour différents secteurs, tels que l'automobile, la mécanique, l'électronique, etc., ce qui suggère qu'elle a une base de clients large et diversifiée."
AMN,"AMN Healthcare Services, Inc.",Healthcare,open,2026-09-02,35.08000183105469,0.3757434538010062,0.8593117408906883,0.6183830585591807,0.0639756046582669,2026-09-02,33.51499938964844,0.40212018430782437,0.770661038149336,0.076582700636564,-0.04461238197601303,0.0,2026-09-02,,,,,,ollama,positive,"L'action de AMN Healthcare Services, Inc. (AMN) est mentionnée dans plusieurs articles positifs, tels que des analyses de marché, des recommandations de broker et des actualités sur son développement et ses performances financières.",diversified,"L'entreprise propose une gamme de services diversifiés à une variété de clients, notamment des hôpitaux, des cliniques, des écoles et des groupes de santé, ce qui suggère une concentration sur une base de clients large et diversifiée."
DCI,"Donaldson Company, Inc.",Industrials,open,2026-09-02,92.41000366210938,0.3528050156740816,1.1896802325581397,0.1943119805759614,0.121234421411134,2026-09-02,90.63500213623047,0.3613439401626839,0.12493025331467322,0.1161153498626671,-0.019207893686154054,0.0,2026-09-02,,,,,,ollama,positive,"Les actualites presentes montrent une croissance et des performances solides de l'action DCI, avec des gains de 56,2% sur trois ans, des revenues record et des marges élevées, ce qui suggere un ton general positif.",diversified,"L'entreprise a plusieurs segments d'activité, plusieurs clients (constructeurs, distributeurs, end-users), et une présence dans différents marchés, ce qui suggère une base de clients large et diversifiée."
NDX1.DE,Nordex SE,Industrials,open,2026-09-02,39.2599983215332,0.3435545613038844,1.178415697674419,0.8392344176230255,0.121234421411134,2026-09-02,36.02000045776367,0.4605191098336867,0.7311927981312882,0.1161153498626671,-0.08252669389423961,0.0,2026-09-02,,,,,,ollama,positive,"L'action de Nordex SE est soutenue par des actualites positives sur les ventes et les bénéfices, ainsi que par des prévisions de croissance et des ordres de turbine, ce qui suggère une tendance à long terme positive.",concentrated,"L'entreprise seeme se concentrer sur un client principal et une région spécifique (Europe, North America, Latin America) avec une présence importante en Turquie, ce qui suggere une base de clients concentrée."
BBY,"Best Buy Co., Inc.",Consumer Cyclical,open,2026-09-02,83.55999755859375,0.3312052112457324,1.050420168067227,0.2367139026237483,0.002606337303682,2026-09-02,82.62999725341797,0.3064593329388201,0.10476112456705189,0.0,-0.01112973111953064,0.0257300333735803,2026-09-02,,,,,,ollama,positive,"Les actualites presentes montrent une augmentation des ventes et des resultats positifs pour Best Buy Co., Inc., ce qui suggere une tendance positive pour l'action.",diversified,"Le texte décrit une gamme large de produits et de services, y compris des produits pour consommation, des équipements de bureau, des appareils ménagers, des éléments de smart home et de smartwatch, des équipements de divertissement, des produits de santé et de soins, ainsi que des services de livrai"
LAUR,"Laureate Education, Inc.",Consumer Defensive,open,2026-09-02,39.040000915527344,0.3152441956972045,1.2974537037037035,0.3941048766907418,0.0378584660683999,2026-09-02,36.369998931884766,0.3941042233441867,0.18991749175316652,0.0403259931806369,-0.06839144264929153,0.0,2026-09-02,,,,,,ollama,neutral,"Bien que certaines actualités mentionnent des valeurs et des risques potentiels, d'autres soulignent les performances récentes et les perspectives de croissance, ce qui laisse un ton neutre overall.",diversified,"L'entreprise offre une gamme de programmes de haute formation à travers plusieurs pays et secteurs (médicine, ingénierie, gestion), indiquant une diversification de ses clients et de ses services."
JAZZ,Jazz Pharmaceuticals plc,Healthcare,open,2026-09-02,251.1000061035156,0.3040175823807534,1.112348178137652,0.979334642742478,0.0639756046582669,2026-09-02,242.06500244140625,0.35669474402044754,0.9019725862778569,0.076582700636564,-0.035981694314992096,0.0,2026-09-02,,,,,,ollama,positive,"L'action de Jazz Pharmaceuticals plc (JAZZ) a connu une augmentation de ses parts après des résultats positifs de phase 3 pour son traitement contre le cancer gastrique et une augmentation de son prix cible, ainsi qu'une augmentation de ses parts après une annonce de plan de vente de parts par un di",diversified,"L'entreprise est mentionnée comme fournisseur pour plusieurs groupes et sociétés, et a des collaborations avec plusieurs entreprises, ce qui suggère une base de clients large et diversifiée."
YETI,"YETI Holdings, Inc.",Consumer Cyclical,open,2026-09-02,42.10499954223633,0.2994928019468954,1.20640756302521,0.391922606345265,0.002606337303682,2026-09-02,41.439998626708984,0.32034617867598913,0.23719104459010865,0.0,-0.015793870627174966,0.0,2026-09-02,,,,,,ollama,positive,"Bien que YETI ait connu une pullback, les actualites recentes suggererent que l'action est consideree comme une valeur, avec des analystes et des investisseurs affirmant que le stock a du potentiel de croissance.",concentrated,"L'entreprise semble se concentrer sur une base de clients directe (site web, magasin, vente directe) et sur un petit nombre de partenaires B2B, avec une forte présence de marques et de produits dans des segments spécifiques du marché."
AFL,Aflac Incorporated,Financial Services,closed,2026-09-02,116.58000183105467,0.2946406975324327,0.9969135802469136,0.2118003622282049,0.1818403811520965,2026-09-02,116.0199966430664,0.3122017518481175,0.0588362326697893,0.1927808528325127,-0.0048036127911527,0.0,2026-09-02,2026-09-02,116.0199966430664,momentum_perdu,-0.0048036127911527,0.0,ollama,positive,"Les actualites presentes sont presque toutes positives, avec des mentions de croissance, de dividendes, d'investissements et de performances financieres solides, ce qui suggere un ton general positif pour l'action d'Aflac Incorporated.",diversified,"Le texte décrit une gamme de produits d'assurance pour différents types de clients, notamment individuels, familles, business owners, banques, agences indépendantes et brokers, ce qui suggère une base de clients large et diversifiée."
DAKT,"Daktronics, Inc.",Technology,closed,2026-09-02,19.61000061035156,0.2833122366830789,1.029676258992806,0.1394812693421363,0.1250654211554328,2026-09-02,19.36000061035156,0.2726826720671358,-0.066443565228451,0.1250654211554328,-0.012748597257464,0.0,2026-09-02,2026-09-02,19.36000061035156,momentum_perdu,-0.012748597257464,0.0,ollama,neutral,"Les actualites presentes sont mixtes, avec des articles sur la valeur de l'action, les ratios financiers et les mouvements de l'action, mais sans une tonalite clairement positive ou negative.",diversified,"L'entreprise sert un grand nombre de clients différents, notamment des out-of-home companies, des retailers, des casinos, des gouvernements et des entreprises du secteur de l'industrie aéronautique, ce qui suggère une base de clients large et diversifiée."
TILE,"Interface, Inc.",Consumer Cyclical,open,2026-09-02,37.67499923706055,0.2825647749145543,1.2016806722689075,0.2859359230831295,0.002606337303682,2026-09-02,37.40999984741211,0.26776671299972743,0.3141295866219347,0.0,-0.007033826012337596,0.006502957845949,2026-09-02,,,,,,ollama,positive,"Les actualites presentes sont presque toutes positives, avec des mentions de croissance, de nouveaux produits, de lancements de collections et d'une performance boursiere exceptionnelle, ce qui suggere un ton general positif pour l'action Interface, Inc.",diversified,"L'entreprise vend ses produits à travers plusieurs canaux (directement aux utilisateurs, via des distributeurs indépendants, des installateurs) et dans plusieurs régions du monde, ce qui suggère une base de clients large et diversifiée."
THG,"The Hanover Insurance Group, Inc.",Financial Services,open,2026-09-02,228.33999633789065,0.2690568447305834,1.1385030864197532,0.3686384437048191,0.1818403811520965,2026-09-02,228.35879516601562,0.2595428048676087,0.26430792015268256,0.1981767172231774,8.232823170040149e-05,8.232823170040149e-05,2026-09-02,,,,,,ollama,neutral,"Bien que certaines actualités mentionnent des risques et des défis pour l'action, d'autres soulignent les performances solides de l'entreprise et les investissements de nouveaux clients, ce qui équilibre les tonalités des actualités.",diversified,"L'entreprise offre une large gamme de produits d'assurance pour différents secteurs, tels que les entreprises, les collecteurs de voitures, les particuliers, etc., ce qui suggère qu'elle n'est pas concentrée sur un petit nombre de clients principaux."
2432.T,"DeNA Co., Ltd.",Industrials,open,2026-09-02,2514.0,0.2668249920065295,1.2652616279069768,0.1339592965939207,0.121234421411134,2026-09-02,2608.5,0.22042332435569012,0.13813050061640086,0.1161153498626671,0.0375894988066825,0.0375894988066825,2026-09-02,,,,,,ollama,positive,"Les actualites presentes sont presque toutes positives, avec des results de Q1 de DeNA qui surprennent les analystes, une augmentation des actions, des annonces de partage de actions par Nintendo et des avantages pour les actionnaires.",diversified,"L'entreprise développe et opère une grande variété d'activités, allant de services de jeu mobile à des solutions pour les soins de santé et les entreprises, ce qui suggère une base de clients large et diversifiée."
2548.TW,"Huaku Development Co., Ltd.",Real Estate,open,2026-09-02,93.3000030517578,0.2666574978637117,1.108108108108108,0.094155056108129,0.0689150430922371,2026-09-02,93.4000015258789,0.2653013542346847,0.08822080304772872,0.0599697870637996,0.0010717949715997044,0.0010717949715997044,2026-09-02,,,,,,ollama,neutral,"Les actualites presentes ne contiennent pas de commentaires definitifs sur l'action, mais montrent des performances positives des actions du secteur Real Estate.",concentrated,"Le texte ne mentionne qu'un seul groupe, sans préciser s'il s'agit d'un client principal ou si cela fait référence à une relation de fourniture unique, ce qui suggère une concentration sur un client ou un fournisseur."
7269.T,Suzuki Motor Corporation,Consumer Cyclical,open,2026-09-02,2216.0,0.2620759704775732,1.1313025210084031,0.0823486997795401,0.002606337303682,2026-09-02,2122.0,0.318735903225136,0.043738945348802405,0.0,-0.04241877256317694,0.0,2026-09-02,,,,,,ollama,positive,"L'actualité présente plusieurs éléments positifs, tels que la croissance des ventes de Pricol Ltd, la présence de Toyota dans le domaine des véhicules autonomes, la croissance de FIEM Industries Ltd et la stratégie de Suzuki pour augmenter sa production en Inde, ce qui suggère un ton général positif",diversified,"L'entreprise propose une large gamme de produits et de services, y compris automobiles, motorcycles, outboard motors, vélos électriques, produits pour la construction, services de location, vente de biens immobiliers, etc., ce qui suggère une base de clients large et diversifiée."
UCG.MI,UniCredit S.p.A.,Financial Services,open,2026-09-02,83.41999816894531,0.2584881842045052,1.1145833333333333,0.2955460399184408,0.1818403811520965,2026-09-02,83.48999786376953,0.26074280120882354,0.3682371753795177,0.1981767172231774,0.0008391236677138814,0.00179814827585,2026-09-02,,,,,,ollama,positive,"Les actualites presentes sont presque toutes positives, avec des annonces de financement pour des projets de Greenvolt et des upgrades de notation pour UniCredit, ce qui suggere une perception positive de l'action.",concentrated,"L'entreprise semble se concentrer sur les clients d'affaires et institutions, avec une mention des clients SME, corporate, etc., ce qui suggère une base de clients relativement restreinte."
